C.C,C.N,C.O,C.P,C.S,N.C,N.N,N.O,N.P,N.S,O.C,O.N,O.O,O.P,O.S,F.C,F.N,F.O,F.P,F.S,P.C,P.N,P.O,P.P,P.S,S.C,S.N,S.O,S.P,S.S,Cl.C,Cl.N,Cl.O,Cl.P,Cl.S,Br.C,Br.N,Br.O,Br.P,Br.S,I.C,I.N,I.O,I.P,I.S,ligand
5006,0,1161,0,0,1060,0,235,0,0,1064,0,257,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_21|cs340-confgen|mol2|21|dock3
5062,0,829,0,0,1076,0,169,0,0,1089,0,175,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_47|cs331-confgen|mol2|47|dock4
5052,0,1128,0,0,1077,0,242,0,0,1087,0,240,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_1|cs334-confgen|mol2|1|dock1
5154,0,877,0,0,1061,0,171,0,0,1101,0,181,0,0,0,0,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_54|cs332-confgen|mol2|54|dock2
4818,0,1169,0,0,968,0,232,0,0,1004,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_6|cs340-confgen|mol2|6|dock9
5069,0,836,0,0,1079,0,158,0,0,1081,0,175,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_90|cs331-confgen|mol2|90|dock2
4863,0,829,0,0,987,0,171,0,0,1016,0,185,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_15|cs339-confgen|mol2|15|dock3
5043,0,1110,0,0,1073,0,225,0,0,1074,0,234,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_35|cs337-confgen|mol2|35|dock5
5796,0,1688,0,0,1237,0,354,0,0,1260,0,362,0,0,0,0,0,0,0,0,0,0,0,0,66,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_81|cs335-confgen|mol2|81|dock4
5110,0,862,0,0,1058,0,167,0,0,1097,0,178,0,0,0,0,0,0,0,0,0,0,0,0,57,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_36|cs331-confgen|mol2|36|dock4
5015,0,1120,0,0,1055,0,241,0,0,1070,0,242,0,0,0,0,0,0,0,0,0,0,0,0,58,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_7|cs337-confgen|mol2|7|dock3
5030,0,1117,0,0,1074,0,225,0,0,1072,0,228,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_15|cs337-confgen|mol2|15|dock5
5673,0,2049,0,0,1217,0,436,0,0,1230,0,418,0,0,0,0,0,0,0,0,0,0,0,0,64,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_85|cs335-confgen|mol2|85|dock10
3848,0,621,0,0,768,0,118,0,0,802,0,121,0,0,0,0,0,0,0,0,0,0,0,0,46,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS333_2|cs333-confgen|mol2|2|dock9
5935,0,2047,0,0,1258,0,419,0,0,1263,0,428,0,0,0,0,0,0,0,0,0,0,0,0,67,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_25|cs335-confgen|mol2|25|dock1
5064,0,803,0,0,1061,0,157,0,0,1080,0,164,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_57|cs332-confgen|mol2|57|dock4
6129,0,1975,0,0,1266,0,387,0,0,1271,0,404,0,0,0,0,0,0,0,0,0,0,0,0,74,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_65|cs335-confgen|mol2|65|dock10
5457,0,1004,0,0,1143,0,203,0,0,1153,0,213,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_34|cs339-confgen|mol2|34|dock6
5036,0,1128,0,0,1071,0,234,0,0,1090,0,238,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_68|cs334-confgen|mol2|68|dock2
5175,0,879,0,0,1096,0,179,0,0,1127,0,190,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_42|cs331-confgen|mol2|42|dock6
5033,0,827,0,0,1076,0,167,0,0,1087,0,172,0,0,0,0,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_60|cs331-confgen|mol2|60|dock7
3734,0,368,0,0,742,0,75,0,0,739,0,76,0,0,0,0,0,0,0,0,0,0,0,0,48,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_1|cs336-confgen|mol2|1|dock8
5141,0,918,0,0,1066,0,190,0,0,1122,0,192,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_83|cs331-confgen|mol2|83|dock5
4455,0,693,0,0,939,0,145,0,0,930,0,141,0,0,0,0,0,0,0,0,0,0,0,0,50,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS333_4|cs333-confgen|mol2|4|dock2
5918,0,2052,0,0,1275,0,426,0,0,1265,0,427,0,0,0,0,0,0,0,0,0,0,0,0,68,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_92|cs335-confgen|mol2|92|dock9
5187,0,933,0,0,1097,0,192,0,0,1098,0,201,0,0,0,0,0,0,0,0,0,0,0,0,61,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_21|cs339-confgen|mol2|21|dock8
5122,0,879,0,0,1072,0,170,0,0,1076,0,183,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_6|cs339-confgen|mol2|6|dock7
5580,0,1596,0,0,1180,0,342,0,0,1209,0,353,0,0,0,0,0,0,0,0,0,0,0,0,61,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_99|cs335-confgen|mol2|99|dock4
5126,0,857,0,0,1057,0,163,0,0,1092,0,174,0,0,0,0,0,0,0,0,0,0,0,0,61,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_105|cs331-confgen|mol2|105|dock3
5177,0,895,0,0,1066,0,175,0,0,1114,0,189,0,0,0,0,0,0,0,0,0,0,0,0,64,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_4|cs331-confgen|mol2|4|dock2
5623,0,1659,0,0,1173,0,354,0,0,1199,0,360,0,0,0,0,0,0,0,0,0,0,0,0,65,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_18|cs335-confgen|mol2|18|dock6
4988,0,861,0,0,1019,0,164,0,0,1062,0,177,0,0,0,0,0,0,0,0,0,0,0,0,64,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_15|cs331-confgen|mol2|15|dock3
5410,0,1098,0,0,1153,0,223,0,0,1164,0,234,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_1|cs339-confgen|mol2|1|dock1
5157,0,866,0,0,1072,0,168,0,0,1108,0,179,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_38|cs332-confgen|mol2|38|dock3
5129,0,832,0,0,1078,0,174,0,0,1091,0,181,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_86|cs331-confgen|mol2|86|dock10
4947,0,677,0,0,1057,0,142,0,0,1084,0,135,0,0,0,0,0,0,0,0,0,0,0,0,61,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_60|cs331-confgen|mol2|60|dock9
5745,0,1998,0,0,1152,0,423,0,0,1185,0,420,0,0,0,0,0,0,0,0,0,0,0,0,74,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_34|cs335-confgen|mol2|34|dock3
5143,0,839,0,0,1059,0,163,0,0,1106,0,173,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_72|cs332-confgen|mol2|72|dock3
5781,0,2024,0,0,1233,0,421,0,0,1257,0,421,0,0,0,0,0,0,0,0,0,0,0,0,66,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_52|cs335-confgen|mol2|52|dock9
5946,0,2052,0,0,1250,0,424,0,0,1260,0,439,0,0,0,0,0,0,0,0,0,0,0,0,69,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_64|cs335-confgen|mol2|64|dock1
5765,0,2056,0,0,1238,0,428,0,0,1233,0,428,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_100|cs335-confgen|mol2|100|dock3
5610,0,2033,0,0,1200,0,417,0,0,1205,0,427,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_35|cs335-confgen|mol2|35|dock7
5801,0,1688,0,0,1250,0,362,0,0,1269,0,357,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_95|cs335-confgen|mol2|95|dock7
4933,0,830,0,0,1057,0,161,0,0,1051,0,185,0,0,0,0,0,0,0,0,0,0,0,0,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_69|cs331-confgen|mol2|69|dock1
5142,0,827,0,0,1065,0,162,0,0,1105,0,173,0,0,0,0,0,0,0,0,0,0,0,0,57,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_4|cs332-confgen|mol2|4|dock1
5562,0,1120,0,0,1167,0,221,0,0,1177,0,234,0,0,0,0,0,0,0,0,0,0,0,0,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_46|cs339-confgen|mol2|46|dock9
4907,0,876,0,0,1056,0,181,0,0,1048,0,181,0,0,0,0,0,0,0,0,0,0,0,0,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_21|cs339-confgen|mol2|21|dock4
5811,0,2069,0,0,1257,0,426,0,0,1284,0,443,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_56|cs335-confgen|mol2|56|dock4
5614,0,1620,0,0,1161,0,340,0,0,1202,0,347,0,0,0,0,0,0,0,0,0,0,0,0,67,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_56|cs335-confgen|mol2|56|dock1
5932,0,2052,0,0,1267,0,424,0,0,1269,0,426,0,0,0,0,0,0,0,0,0,0,0,0,69,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_89|cs335-confgen|mol2|89|dock3
5523,0,1108,0,0,1153,0,224,0,0,1192,0,238,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_66|cs339-confgen|mol2|66|dock6
5902,0,2016,0,0,1258,0,415,0,0,1261,0,419,0,0,0,0,0,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_73|cs335-confgen|mol2|73|dock7
5545,0,1111,0,0,1163,0,218,0,0,1187,0,235,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_31|cs339-confgen|mol2|31|dock4
5533,0,1111,0,0,1158,0,220,0,0,1195,0,239,0,0,0,0,0,0,0,0,0,0,0,0,64,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_65|cs339-confgen|mol2|65|dock2
5786,0,2062,0,0,1240,0,433,0,0,1243,0,425,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_72|cs335-confgen|mol2|72|dock3
5095,0,811,0,0,1075,0,162,0,0,1099,0,173,0,0,0,0,0,0,0,0,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_42|cs332-confgen|mol2|42|dock4
5049,0,1121,0,0,1075,0,222,0,0,1072,0,230,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_28|cs337-confgen|mol2|28|dock4
5181,0,1137,0,0,1084,0,232,0,0,1078,0,238,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_22|cs334-confgen|mol2|22|dock3
5935,0,2047,0,0,1255,0,419,0,0,1255,0,427,0,0,0,0,0,0,0,0,0,0,0,0,68,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_25|cs335-confgen|mol2|25|dock7
5161,0,1133,0,0,1086,0,231,0,0,1078,0,237,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_17|cs334-confgen|mol2|17|dock2
4985,0,1124,0,0,1061,0,239,0,0,1090,0,242,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_74|cs334-confgen|mol2|74|dock1
5031,0,1125,0,0,1081,0,239,0,0,1095,0,237,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_54|cs334-confgen|mol2|54|dock3
5905,0,2041,0,0,1238,0,427,0,0,1242,0,438,0,0,0,0,0,0,0,0,0,0,0,0,69,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_57|cs335-confgen|mol2|57|dock3
5399,0,1017,0,0,1140,0,210,0,0,1130,0,216,0,0,0,0,0,0,0,0,0,0,0,0,62,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_40|cs339-confgen|mol2|40|dock4
5335,0,1058,0,0,1113,0,202,0,0,1116,0,220,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_31|cs338-confgen|mol2|31|dock3
5010,0,844,0,0,1021,0,158,0,0,1071,0,168,0,0,0,0,0,0,0,0,0,0,0,0,64,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_15|cs332-confgen|mol2|15|dock2
5060,0,1128,0,0,1080,0,241,0,0,1085,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_84|cs334-confgen|mol2|84|dock2
5147,0,834,0,0,1052,0,168,0,0,1079,0,172,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_23|cs331-confgen|mol2|23|dock4
5127,0,867,0,0,1066,0,164,0,0,1110,0,178,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_60|cs332-confgen|mol2|60|dock1
5832,0,2030,0,0,1263,0,425,0,0,1260,0,427,0,0,0,0,0,0,0,0,0,0,0,0,65,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_74|cs335-confgen|mol2|74|dock5
5219,0,1000,0,0,1092,0,209,0,0,1128,0,218,0,0,0,0,0,0,0,0,0,0,0,0,65,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_25|cs338-confgen|mol2|25|dock8
5921,0,2032,0,0,1256,0,418,0,0,1268,0,422,0,0,0,0,0,0,0,0,0,0,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_84|cs335-confgen|mol2|84|dock8
4376,0,675,0,0,925,0,125,0,0,918,0,143,0,0,0,0,0,0,0,0,0,0,0,0,48,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS333_2|cs333-confgen|mol2|2|dock3
5046,0,1132,0,0,1074,0,239,0,0,1093,0,243,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_61|cs334-confgen|mol2|61|dock2
5095,0,813,0,0,1079,0,166,0,0,1103,0,173,0,0,0,0,0,0,0,0,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_61|cs332-confgen|mol2|61|dock8
5022,0,1123,0,0,1053,0,240,0,0,1054,0,239,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_37|cs334-confgen|mol2|37|dock2
5011,0,1130,0,0,1065,0,237,0,0,1079,0,238,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_31|cs337-confgen|mol2|31|dock3
5812,0,2059,0,0,1250,0,428,0,0,1258,0,432,0,0,0,0,0,0,0,0,0,0,0,0,68,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_90|cs335-confgen|mol2|90|dock7
5935,0,2036,0,0,1275,0,431,0,0,1274,0,438,0,0,0,0,0,0,0,0,0,0,0,0,68,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_102|cs335-confgen|mol2|102|dock6
4434,0,700,0,0,942,0,142,0,0,941,0,146,0,0,0,0,0,0,0,0,0,0,0,0,49,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS333_3|cs333-confgen|mol2|3|dock3
5692,0,1993,0,0,1149,0,411,0,0,1207,0,433,0,0,0,0,0,0,0,0,0,0,0,0,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_15|cs335-confgen|mol2|15|dock4
5064,0,818,0,0,1085,0,159,0,0,1091,0,171,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_36|cs332-confgen|mol2|36|dock7
4962,0,1121,0,0,1030,0,243,0,0,1058,0,240,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_13|cs334-confgen|mol2|13|dock1
5006,0,831,0,0,1017,0,159,0,0,1068,0,168,0,0,0,0,0,0,0,0,0,0,0,0,65,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_20|cs332-confgen|mol2|20|dock3
5258,0,994,0,0,1093,0,200,0,0,1111,0,212,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_25|cs338-confgen|mol2|25|dock5
5425,0,1101,0,0,1123,0,226,0,0,1145,0,226,0,0,0,0,0,0,0,0,0,0,0,0,61,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_3|cs339-confgen|mol2|3|dock4
5133,0,888,0,0,1068,0,174,0,0,1073,0,182,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_6|cs339-confgen|mol2|6|dock9
4993,0,1168,0,0,1058,0,239,0,0,1057,0,253,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_6|cs340-confgen|mol2|6|dock8
5025,0,1096,0,0,1035,0,228,0,0,1071,0,220,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_39|cs337-confgen|mol2|39|dock2
5680,0,1627,0,0,1216,0,348,0,0,1223,0,347,0,0,0,0,0,0,0,0,0,0,0,0,65,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_97|cs335-confgen|mol2|97|dock9
5097,0,914,0,0,1056,0,183,0,0,1097,0,190,0,0,0,0,0,0,0,0,0,0,0,0,61,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_83|cs331-confgen|mol2|83|dock2
5721,0,2059,0,0,1233,0,429,0,0,1226,0,419,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_78|cs335-confgen|mol2|78|dock6
5182,0,875,0,0,1078,0,176,0,0,1101,0,173,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_31|cs331-confgen|mol2|31|dock4
5145,0,843,0,0,1080,0,167,0,0,1108,0,180,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_5|cs331-confgen|mol2|5|dock3
5072,0,1107,0,0,1062,0,228,0,0,1070,0,237,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_57|cs337-confgen|mol2|57|dock1
5797,0,2064,0,0,1248,0,435,0,0,1269,0,431,0,0,0,0,0,0,0,0,0,0,0,0,65,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_86|cs335-confgen|mol2|86|dock8
4929,0,843,0,0,1003,0,154,0,0,1062,0,168,0,0,0,0,0,0,0,0,0,0,0,0,65,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_20|cs332-confgen|mol2|20|dock2
5762,0,2054,0,0,1238,0,427,0,0,1237,0,421,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_88|cs335-confgen|mol2|88|dock9
5135,0,874,0,0,1071,0,173,0,0,1109,0,185,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_57|cs331-confgen|mol2|57|dock2
5038,0,1134,0,0,1082,0,238,0,0,1099,0,242,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_58|cs334-confgen|mol2|58|dock1
5116,0,842,0,0,1080,0,170,0,0,1104,0,172,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_52|cs332-confgen|mol2|52|dock1
5772,0,1679,0,0,1240,0,360,0,0,1256,0,353,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_87|cs335-confgen|mol2|87|dock7
5051,0,821,0,0,1081,0,159,0,0,1090,0,173,0,0,0,0,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_61|cs332-confgen|mol2|61|dock3
5051,0,871,0,0,1075,0,186,0,0,1085,0,191,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_55|cs331-confgen|mol2|55|dock6
4997,0,1121,0,0,1045,0,238,0,0,1068,0,237,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_9|cs337-confgen|mol2|9|dock3
4786,0,819,0,0,927,0,166,0,0,981,0,171,0,0,0,0,0,0,0,0,0,0,0,0,64,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_40|cs339-confgen|mol2|40|dock1
4917,0,686,0,0,1047,0,148,0,0,1054,0,149,0,0,0,0,0,0,0,0,0,0,0,0,58,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_46|cs331-confgen|mol2|46|dock5
5055,0,878,0,0,1059,0,168,0,0,1079,0,181,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_6|cs331-confgen|mol2|6|dock4
5115,0,852,0,0,1070,0,164,0,0,1105,0,178,0,0,0,0,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_41|cs332-confgen|mol2|41|dock2
5535,0,1983,0,0,1186,0,414,0,0,1184,0,419,0,0,0,0,0,0,0,0,0,0,0,0,66,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_32|cs335-confgen|mol2|32|dock4
5148,0,874,0,0,1063,0,171,0,0,1103,0,177,0,0,0,0,0,0,0,0,0,0,0,0,56,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_65|cs332-confgen|mol2|65|dock1
5048,0,862,0,0,1035,0,170,0,0,1047,0,179,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_3|cs339-confgen|mol2|3|dock8
5701,0,2047,0,0,1227,0,424,0,0,1230,0,414,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_2|cs335-confgen|mol2|2|dock3
5761,0,1691,0,0,1239,0,356,0,0,1249,0,346,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_36|cs335-confgen|mol2|36|dock4
5892,0,2094,0,0,1246,0,432,0,0,1281,0,446,0,0,0,0,0,0,0,0,0,0,0,0,67,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_29|cs335-confgen|mol2|29|dock7
5026,0,1122,0,0,1050,0,243,0,0,1057,0,243,0,0,0,0,0,0,0,0,0,0,0,0,58,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_26|cs334-confgen|mol2|26|dock3
5437,0,1046,0,0,1159,0,215,0,0,1142,0,226,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_5|cs338-confgen|mol2|5|dock1
