covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,15,41,8542,0,10,0,0,0,0,39,0,CS339_16|cs339-confgen|mol2|16|dock3
0,22,34,8748,2,12,0,0,0,0,50,0,CS334_57|cs334-confgen|mol2|57|dock4
0,13,43,10420,2,13,0,0,0,0,41,0,CS335_9|cs335-confgen|mol2|9|dock7
0,41,63,11461,4,12,0,0,0,0,57,1,CS335_38|cs335-confgen|mol2|38|dock3
0,34,40,9283,0,10,0,0,0,0,59,0,CS339_54|cs339-confgen|mol2|54|dock2
0,13,32,9184,4,7,0,0,0,0,45,0,CS338_32|cs338-confgen|mol2|32|dock10
0,20,41,8347,1,6,0,0,0,0,53,0,CS331_21|cs331-confgen|mol2|21|dock5
0,34,40,10745,2,15,0,0,0,0,41,0,CS335_20|cs335-confgen|mol2|20|dock8
0,15,33,8735,5,8,0,0,0,0,35,0,CS334_36|cs334-confgen|mol2|36|dock2
0,15,40,8721,2,5,0,0,0,0,40,0,CS337_40|cs337-confgen|mol2|40|dock3
0,11,35,8874,1,7,0,0,0,0,50,0,CS338_26|cs338-confgen|mol2|26|dock3
0,11,23,5587,1,5,0,0,0,7,36,0,CS336_2|cs336-confgen|mol2|2|dock7
0,16,34,9023,4,6,0,0,0,0,47,0,CS338_15|cs338-confgen|mol2|15|dock1
0,18,40,8523,2,8,0,0,0,0,60,0,CS331_101|cs331-confgen|mol2|101|dock4
0,24,42,10623,4,12,0,0,0,0,36,0,CS335_21|cs335-confgen|mol2|21|dock8
0,14,45,8527,1,9,0,0,0,0,54,0,CS332_46|cs332-confgen|mol2|46|dock2
0,37,55,11306,3,14,0,0,0,0,45,0,CS335_6|cs335-confgen|mol2|6|dock3
0,15,41,8609,3,6,0,0,0,0,54,0,CS331_50|cs331-confgen|mol2|50|dock5
0,26,38,8843,0,9,0,0,0,0,57,0,CS331_71|cs331-confgen|mol2|71|dock10
0,17,43,8530,2,8,0,0,0,0,54,0,CS331_13|cs331-confgen|mol2|13|dock3
0,31,53,11239,3,10,0,0,0,0,43,0,CS335_8|cs335-confgen|mol2|8|dock4
0,32,42,10568,1,18,0,0,0,0,43,0,CS335_21|cs335-confgen|mol2|21|dock10
0,43,56,11296,7,13,0,0,0,0,46,0,CS335_50|cs335-confgen|mol2|50|dock4
0,32,43,9177,1,11,0,0,0,0,52,0,CS339_61|cs339-confgen|mol2|61|dock3
0,8,35,8825,4,6,0,0,0,0,43,0,CS334_53|cs334-confgen|mol2|53|dock3
0,15,24,8693,0,13,0,0,0,0,45,1,CS339_71|cs339-confgen|mol2|71|dock4
0,33,55,11177,3,11,0,0,0,0,65,0,CS335_67|cs335-confgen|mol2|67|dock1
0,32,59,11292,5,8,0,0,0,0,61,0,CS335_75|cs335-confgen|mol2|75|dock9
0,18,32,8759,1,10,0,0,0,0,41,0,CS337_40|cs337-confgen|mol2|40|dock5
0,15,45,8574,0,7,0,0,0,0,54,0,CS331_73|cs331-confgen|mol2|73|dock2
0,39,53,11270,5,14,0,0,0,0,46,0,CS335_50|cs335-confgen|mol2|50|dock5
0,22,31,8519,0,9,0,0,0,0,49,0,CS339_32|cs339-confgen|mol2|32|dock5
0,15,27,8764,2,12,0,0,0,0,46,0,CS337_56|cs337-confgen|mol2|56|dock3
0,10,43,8477,2,6,0,0,0,0,51,0,CS331_53|cs331-confgen|mol2|53|dock6
0,14,29,8766,2,14,0,0,0,0,45,0,CS337_56|cs337-confgen|mol2|56|dock2
0,17,36,9160,0,11,0,0,0,0,40,0,CS340_11|cs340-confgen|mol2|11|dock5
0,19,39,8498,2,8,0,0,0,0,53,0,CS331_102|cs331-confgen|mol2|102|dock10
0,14,40,8552,0,8,0,0,0,0,40,0,CS339_4|cs339-confgen|mol2|4|dock2
0,20,35,8542,2,7,0,0,0,0,61,0,CS331_51|cs331-confgen|mol2|51|dock3
0,6,30,5727,0,9,0,0,0,17,38,0,CS336_2|cs336-confgen|mol2|2|dock6
0,19,50,9150,4,10,0,0,0,0,60,0,CS339_22|cs339-confgen|mol2|22|dock5
0,9,35,8764,1,6,0,0,0,0,39,0,CS337_21|cs337-confgen|mol2|21|dock2
0,13,36,7823,0,8,0,0,0,0,49,0,CS332_51|cs332-confgen|mol2|51|dock3
0,19,40,8690,2,8,0,0,0,0,48,0,CS334_21|cs334-confgen|mol2|21|dock5
0,6,41,8807,3,7,0,0,0,0,41,0,CS334_52|cs334-confgen|mol2|52|dock2
0,14,48,10662,5,11,0,0,0,0,42,0,CS335_103|cs335-confgen|mol2|103|dock1
0,34,54,10962,3,19,0,0,0,0,41,0,CS335_28|cs335-confgen|mol2|28|dock4
0,33,35,8866,0,10,0,0,0,0,48,0,CS339_58|cs339-confgen|mol2|58|dock2
0,8,31,7867,0,7,0,0,0,0,53,0,CS331_49|cs331-confgen|mol2|49|dock7
0,18,44,10795,4,10,0,0,0,0,41,0,CS335_98|cs335-confgen|mol2|98|dock3
0,10,36,8815,3,6,0,0,0,0,43,0,CS337_22|cs337-confgen|mol2|22|dock2
0,14,46,8323,1,7,0,0,0,0,64,0,CS332_47|cs332-confgen|mol2|47|dock3
0,12,38,8376,1,6,0,0,0,0,69,0,CS331_65|cs331-confgen|mol2|65|dock1
0,20,46,8790,1,9,0,0,0,0,45,0,CS340_21|cs340-confgen|mol2|21|dock3
0,18,41,8408,0,6,0,0,0,0,55,0,CS331_47|cs331-confgen|mol2|47|dock4
0,11,33,8855,4,8,0,0,0,0,41,0,CS334_1|cs334-confgen|mol2|1|dock1
0,17,41,8555,0,10,0,0,0,0,52,0,CS332_54|cs332-confgen|mol2|54|dock2
0,17,29,8460,2,5,0,0,0,0,46,0,CS340_6|cs340-confgen|mol2|6|dock9
0,12,41,8413,1,6,0,0,0,0,64,0,CS331_90|cs331-confgen|mol2|90|dock2
0,16,41,8069,0,11,0,0,0,0,40,0,CS339_15|cs339-confgen|mol2|15|dock3
0,18,36,8778,2,5,0,0,0,0,41,0,CS337_35|cs337-confgen|mol2|35|dock5
0,15,45,10724,4,11,0,0,0,0,39,0,CS335_81|cs335-confgen|mol2|81|dock4
0,16,36,8488,2,7,0,0,0,0,53,0,CS331_36|cs331-confgen|mol2|36|dock4
0,9,32,8773,2,6,0,0,0,0,40,0,CS337_7|cs337-confgen|mol2|7|dock3
0,15,37,8766,2,5,0,0,0,0,40,0,CS337_15|cs337-confgen|mol2|15|dock5
0,28,63,11020,2,13,0,0,0,0,41,1,CS335_85|cs335-confgen|mol2|85|dock10
0,13,32,6286,1,7,0,0,0,0,34,0,CS333_2|cs333-confgen|mol2|2|dock9
0,38,60,11342,3,10,0,0,0,0,46,0,CS335_25|cs335-confgen|mol2|25|dock1
0,17,44,8335,1,7,0,0,0,0,60,0,CS332_57|cs332-confgen|mol2|57|dock4
0,31,55,11447,4,19,0,0,0,0,46,0,CS335_65|cs335-confgen|mol2|65|dock10
0,39,43,9169,1,11,0,0,0,0,63,0,CS339_34|cs339-confgen|mol2|34|dock6
0,8,34,8828,3,7,0,0,0,0,36,0,CS334_68|cs334-confgen|mol2|68|dock2
0,20,33,8663,2,10,0,0,0,0,56,0,CS331_42|cs331-confgen|mol2|42|dock6
0,17,38,8375,1,7,0,0,0,0,57,0,CS331_60|cs331-confgen|mol2|60|dock7
0,6,35,5746,0,9,0,0,0,16,39,0,CS336_1|cs336-confgen|mol2|1|dock8
0,22,35,8642,1,8,0,0,0,0,62,0,CS331_83|cs331-confgen|mol2|83|dock5
0,13,31,7317,1,8,0,0,0,0,53,0,CS333_4|cs333-confgen|mol2|4|dock2
0,39,57,11357,3,13,0,0,0,0,46,0,CS335_92|cs335-confgen|mol2|92|dock9
0,17,43,8721,1,11,0,0,0,0,42,0,CS339_21|cs339-confgen|mol2|21|dock8
0,13,35,8523,0,10,0,0,0,0,38,0,CS339_6|cs339-confgen|mol2|6|dock7
0,21,39,10282,0,13,0,0,0,0,52,0,CS335_99|cs335-confgen|mol2|99|dock4
0,20,41,8479,1,7,0,0,0,0,47,0,CS331_105|cs331-confgen|mol2|105|dock3
0,29,41,8618,2,10,0,0,0,0,66,0,CS331_4|cs331-confgen|mol2|4|dock2
0,13,43,10397,2,14,0,0,0,0,43,0,CS335_18|cs335-confgen|mol2|18|dock6
0,19,37,8291,1,9,0,0,0,0,57,0,CS331_15|cs331-confgen|mol2|15|dock3
0,16,44,9300,4,10,0,0,0,0,50,0,CS339_1|cs339-confgen|mol2|1|dock1
0,16,42,8558,1,9,0,0,0,0,52,0,CS332_38|cs332-confgen|mol2|38|dock3
0,14,41,8497,1,7,0,0,0,0,55,0,CS331_86|cs331-confgen|mol2|86|dock10
0,9,23,8079,0,9,0,0,0,0,41,0,CS331_60|cs331-confgen|mol2|60|dock9
0,32,54,10937,1,17,0,0,0,0,56,2,CS335_34|cs335-confgen|mol2|34|dock3
0,18,43,8488,2,7,0,0,0,0,52,0,CS332_72|cs332-confgen|mol2|72|dock3
0,26,54,11146,3,14,0,0,0,0,47,0,CS335_52|cs335-confgen|mol2|52|dock9
0,35,51,11379,3,11,0,0,0,0,46,0,CS335_64|cs335-confgen|mol2|64|dock1
0,31,61,11147,6,13,0,0,0,0,39,0,CS335_100|cs335-confgen|mol2|100|dock3
0,36,57,10890,3,11,0,0,0,0,47,0,CS335_35|cs335-confgen|mol2|35|dock7
0,18,39,10757,3,11,0,0,0,0,44,0,CS335_95|cs335-confgen|mol2|95|dock7
0,18,37,8229,1,7,0,0,0,0,58,0,CS331_69|cs331-confgen|mol2|69|dock1
0,18,41,8480,2,9,0,0,0,0,51,0,CS332_4|cs332-confgen|mol2|4|dock1
0,22,36,9497,0,8,0,0,0,0,52,0,CS339_46|cs339-confgen|mol2|46|dock9
0,12,28,8276,0,10,0,0,0,0,45,0,CS339_21|cs339-confgen|mol2|21|dock4
0,37,56,11288,5,9,0,0,0,0,52,1,CS335_56|cs335-confgen|mol2|56|dock4
0,28,44,10301,2,10,0,0,0,0,42,0,CS335_56|cs335-confgen|mol2|56|dock1
0,42,48,11370,3,12,0,0,0,0,42,0,CS335_89|cs335-confgen|mol2|89|dock3
0,23,49,9441,1,12,0,0,0,0,56,0,CS339_66|cs339-confgen|mol2|66|dock6
0,46,45,11271,3,13,0,0,0,0,46,0,CS335_73|cs335-confgen|mol2|73|dock7
0,21,49,9464,0,9,0,0,0,0,55,0,CS339_31|cs339-confgen|mol2|31|dock4
0,24,45,9464,1,15,0,0,0,0,57,0,CS339_65|cs339-confgen|mol2|65|dock2
0,31,62,11188,5,12,0,0,0,0,42,0,CS335_72|cs335-confgen|mol2|72|dock3
0,21,44,8416,0,5,0,0,0,0,56,0,CS332_42|cs332-confgen|mol2|42|dock4
0,16,34,8791,2,6,0,0,0,0,43,0,CS337_28|cs337-confgen|mol2|28|dock4
0,17,41,8965,3,11,0,0,0,0,49,0,CS334_22|cs334-confgen|mol2|22|dock3
0,37,62,11331,3,11,0,0,0,0,47,0,CS335_25|cs335-confgen|mol2|25|dock7
0,17,37,8945,3,11,0,0,0,0,43,0,CS334_17|cs334-confgen|mol2|17|dock2
0,5,37,8772,3,6,0,0,0,0,39,0,CS334_74|cs334-confgen|mol2|74|dock1
0,13,34,8834,4,9,0,0,0,0,34,0,CS334_54|cs334-confgen|mol2|54|dock3
0,30,48,11307,3,12,0,0,0,0,49,0,CS335_57|cs335-confgen|mol2|57|dock3
0,16,53,9117,1,11,0,0,0,0,46,0,CS339_40|cs339-confgen|mol2|40|dock4
0,14,30,9076,2,8,0,0,0,0,46,0,CS338_31|cs338-confgen|mol2|31|dock3
0,18,36,8292,1,5,0,0,0,0,56,0,CS332_15|cs332-confgen|mol2|15|dock2
0,12,32,8864,4,7,0,0,0,0,41,0,CS334_84|cs334-confgen|mol2|84|dock2
0,19,36,8467,3,6,0,0,0,0,54,0,CS331_23|cs331-confgen|mol2|23|dock4
0,13,48,8518,0,8,0,0,0,0,49,0,CS332_60|cs332-confgen|mol2|60|dock1
0,34,59,11231,3,10,0,0,0,0,53,0,CS335_74|cs335-confgen|mol2|74|dock5
0,8,39,8895,1,10,0,0,0,0,55,0,CS338_25|cs338-confgen|mol2|25|dock8
0,38,49,11322,3,13,0,0,0,0,43,0,CS335_84|cs335-confgen|mol2|84|dock8
0,16,34,7168,0,11,0,0,0,0,51,0,CS333_2|cs333-confgen|mol2|2|dock3
0,14,26,8860,4,9,0,0,0,0,35,0,CS334_61|cs334-confgen|mol2|61|dock2
0,14,47,8434,1,7,0,0,0,0,52,0,CS332_61|cs332-confgen|mol2|61|dock8
0,11,29,8763,1,9,0,0,0,0,42,0,CS334_37|cs334-confgen|mol2|37|dock2
0,11,30,8791,1,6,0,0,0,0,39,0,CS337_31|cs337-confgen|mol2|31|dock3
0,32,60,11240,4,13,0,0,0,0,47,0,CS335_90|cs335-confgen|mol2|90|dock7
0,34,45,11401,3,12,0,0,0,0,49,0,CS335_102|cs335-confgen|mol2|102|dock6
0,11,31,7320,1,9,0,0,0,0,44,0,CS333_3|cs333-confgen|mol2|3|dock3
0,33,50,10895,3,15,0,0,0,0,42,0,CS335_15|cs335-confgen|mol2|15|dock4
0,15,47,8392,1,8,0,0,0,0,63,0,CS332_36|cs332-confgen|mol2|36|dock7
0,15,41,8670,2,9,0,0,0,0,49,0,CS334_13|cs334-confgen|mol2|13|dock1
0,20,40,8263,0,8,0,0,0,0,52,0,CS332_20|cs332-confgen|mol2|20|dock3
0,15,37,8892,3,7,0,0,0,0,42,0,CS338_25|cs338-confgen|mol2|25|dock5
0,20,40,9260,3,10,0,0,0,0,54,0,CS339_3|cs339-confgen|mol2|3|dock4
0,14,37,8535,0,11,0,0,0,0,38,0,CS339_6|cs339-confgen|mol2|6|dock9
0,26,38,8775,1,8,0,0,0,0,44,0,CS340_6|cs340-confgen|mol2|6|dock8
0,17,34,8696,1,9,0,0,0,0,42,0,CS337_39|cs337-confgen|mol2|39|dock2
0,20,48,10459,2,11,0,0,0,0,41,0,CS335_97|cs335-confgen|mol2|97|dock9
0,17,43,8548,0,9,0,0,0,0,61,0,CS331_83|cs331-confgen|mol2|83|dock2
0,36,49,11093,5,12,0,0,0,0,44,0,CS335_78|cs335-confgen|mol2|78|dock6
0,14,33,8609,1,7,0,0,0,0,53,0,CS331_31|cs331-confgen|mol2|31|dock4
0,18,40,8531,2,8,0,0,0,0,55,0,CS331_5|cs331-confgen|mol2|5|dock3
0,14,31,8803,2,9,0,0,0,0,45,0,CS337_57|cs337-confgen|mol2|57|dock1
0,36,60,11237,5,11,0,0,0,0,46,0,CS335_86|cs335-confgen|mol2|86|dock8
0,16,40,8178,2,9,0,0,0,0,58,0,CS332_20|cs332-confgen|mol2|20|dock2
0,34,60,11136,4,11,0,0,0,0,43,0,CS335_88|cs335-confgen|mol2|88|dock9
0,14,44,8557,1,8,0,0,0,0,54,0,CS331_57|cs331-confgen|mol2|57|dock2
0,13,27,8866,4,9,0,0,0,0,33,0,CS334_58|cs334-confgen|mol2|58|dock1
0,11,38,8503,1,6,0,0,0,0,52,0,CS332_52|cs332-confgen|mol2|52|dock1
0,22,43,10683,2,13,0,0,0,0,39,0,CS335_87|cs335-confgen|mol2|87|dock7
0,7,49,8387,1,3,0,0,0,0,60,0,CS332_61|cs332-confgen|mol2|61|dock3
0,18,33,8478,1,10,0,0,0,0,48,0,CS331_55|cs331-confgen|mol2|55|dock6
0,8,35,8735,2,7,0,0,0,0,39,0,CS337_9|cs337-confgen|mol2|9|dock3
0,24,36,7865,1,10,0,0,0,0,57,0,CS339_40|cs339-confgen|mol2|40|dock1
0,11,31,8023,1,5,0,0,0,0,55,0,CS331_46|cs331-confgen|mol2|46|dock5
0,19,48,8422,1,9,0,0,0,0,56,0,CS331_6|cs331-confgen|mol2|6|dock4
0,14,40,8498,1,9,0,0,0,0,53,0,CS332_41|cs332-confgen|mol2|41|dock2
0,39,48,10722,4,12,0,0,0,0,50,0,CS335_32|cs335-confgen|mol2|32|dock4
0,21,39,8541,0,8,0,0,0,0,55,0,CS332_65|cs332-confgen|mol2|65|dock1
0,10,39,8358,0,10,0,0,0,0,40,0,CS339_3|cs339-confgen|mol2|3|dock8
0,29,62,11043,5,13,0,0,0,0,40,0,CS335_2|cs335-confgen|mol2|2|dock3
0,13,50,10667,4,11,0,0,0,0,40,0,CS335_36|cs335-confgen|mol2|36|dock4
0,38,57,11388,4,10,0,0,0,0,50,0,CS335_29|cs335-confgen|mol2|29|dock7
0,16,43,8752,2,10,0,0,0,0,48,0,CS334_26|cs334-confgen|mol2|26|dock3
0,20,38,9242,4,10,0,0,0,0,51,0,CS338_5|cs338-confgen|mol2|5|dock1
0,15,47,8435,1,7,0,0,0,0,58,0,CS332_47|cs332-confgen|mol2|47|dock2
0,16,47,8522,0,9,0,0,0,0,55,0,CS332_50|cs332-confgen|mol2|50|dock3
0,20,41,10830,2,14,0,0,0,0,45,0,CS335_29|cs335-confgen|mol2|29|dock5
0,18,34,8717,1,9,0,0,0,0,39,0,CS337_34|cs337-confgen|mol2|34|dock1
0,24,43,9320,3,8,0,0,0,0,62,0,CS339_6|cs339-confgen|mol2|6|dock10
0,25,43,9102,0,12,0,0,0,0,41,0,CS340_14|cs340-confgen|mol2|14|dock1
0,19,33,8255,0,11,0,0,0,0,46,0,CS339_39|cs339-confgen|mol2|39|dock3
0,23,40,8734,0,10,0,0,0,0,45,0,CS331_100|cs331-confgen|mol2|100|dock10
0,15,40,8602,0,11,0,0,0,0,40,0,CS339_25|cs339-confgen|mol2|25|dock9
0,37,44,10761,1,14,0,0,0,0,47,0,CS335_19|cs335-confgen|mol2|19|dock2
0,18,45,8535,0,9,0,0,0,0,55,0,CS331_74|cs331-confgen|mol2|74|dock2
0,20,24,9032,1,14,0,0,0,0,45,0,CS338_21|cs338-confgen|mol2|21|dock2
0,17,38,8938,3,11,0,0,0,0,49,0,CS334_48|cs334-confgen|mol2|48|dock4
0,7,39,9168,3,4,0,0,0,0,45,0,CS338_37|cs338-confgen|mol2|37|dock3
0,35,50,10850,3,17,0,0,0,0,36,3,CS335_48|cs335-confgen|mol2|48|dock3
0,14,25,8404,1,5,0,0,0,0,52,0,CS331_44|cs331-confgen|mol2|44|dock1
0,22,37,10692,5,7,0,0,0,0,43,0,CS335_93|cs335-confgen|mol2|93|dock6
0,9,32,8732,1,10,0,0,0,0,46,0,CS334_51|cs334-confgen|mol2|51|dock3
0,16,35,8352,1,6,0,0,0,0,67,0,CS331_84|cs331-confgen|mol2|84|dock1
0,28,54,11044,3,11,0,0,0,0,40,2,CS335_95|cs335-confgen|mol2|95|dock3
0,18,33,8906,3,10,0,0,0,0,43,0,CS334_31|cs334-confgen|mol2|31|dock3
0,26,49,9447,1,11,0,0,0,0,52,0,CS339_40|cs339-confgen|mol2|40|dock2
0,12,50,8517,0,8,0,0,0,0,52,0,CS332_55|cs332-confgen|mol2|55|dock3
0,14,32,8794,2,10,0,0,0,0,42,0,CS337_45|cs337-confgen|mol2|45|dock3
0,21,47,8604,1,10,0,0,0,0,57,0,CS331_108|cs331-confgen|mol2|108|dock2
0,23,35,8739,1,16,0,0,0,0,42,0,CS337_33|cs337-confgen|mol2|33|dock10
0,17,36,8952,3,10,0,0,0,0,45,0,CS334_26|cs334-confgen|mol2|26|dock10
0,16,37,8518,2,7,0,0,0,0,59,0,CS331_103|cs331-confgen|mol2|103|dock1
0,7,33,8776,3,6,0,0,0,0,39,0,CS334_74|cs334-confgen|mol2|74|dock2
0,17,39,8483,1,7,0,0,0,0,53,0,CS332_2|cs332-confgen|mol2|2|dock3
0,10,40,8286,0,8,0,0,0,0,56,0,CS331_93|cs331-confgen|mol2|93|dock1
0,38,53,11348,5,13,0,0,0,0,56,0,CS335_86|cs335-confgen|mol2|86|dock3
0,30,47,10825,3,13,0,0,0,0,42,0,CS335_58|cs335-confgen|mol2|58|dock4
0,14,27,8268,1,5,0,4,0,0,59,0,CS331_46|cs331-confgen|mol2|46|dock3
0,20,29,8760,1,10,0,0,0,0,40,0,CS337_39|cs337-confgen|mol2|39|dock6
0,9,33,8803,3,6,0,0,0,0,45,0,CS337_37|cs337-confgen|mol2|37|dock1
0,13,37,8353,1,2,0,0,0,0,56,0,CS331_75|cs331-confgen|mol2|75|dock8
0,35,44,10837,3,14,0,0,0,0,39,0,CS335_62|cs335-confgen|mol2|62|dock10
0,9,36,9094,4,5,0,0,0,0,41,0,CS338_39|cs338-confgen|mol2|39|dock2
0,23,42,8698,1,8,0,0,0,0,44,0,CS331_99|cs331-confgen|mol2|99|dock2
0,25,37,9130,0,13,0,0,0,0,46,0,CS339_27|cs339-confgen|mol2|27|dock4
0,26,56,11046,3,10,0,0,0,0,50,0,CS335_69|cs335-confgen|mol2|69|dock4
0,15,49,8073,0,12,0,0,0,0,41,0,CS339_15|cs339-confgen|mol2|15|dock1
0,30,68,10912,2,16,0,0,0,0,48,0,CS335_60|cs335-confgen|mol2|60|dock9
0,19,39,10265,0,9,0,0,0,0,48,0,CS335_69|cs335-confgen|mol2|69|dock1
0,35,42,10872,3,14,0,0,0,0,40,0,CS335_27|cs335-confgen|mol2|27|dock5
0,20,42,8477,1,7,0,0,0,0,57,0,CS331_61|cs331-confgen|mol2|61|dock2
0,23,33,9133,1,9,0,0,0,0,63,0,CS339_68|cs339-confgen|mol2|68|dock1
0,18,40,9421,1,8,0,0,0,0,54,0,CS339_62|cs339-confgen|mol2|62|dock9
0,10,35,8755,1,11,0,0,0,0,46,0,CS337_52|cs337-confgen|mol2|52|dock1
0,14,47,8601,0,7,0,0,0,0,54,0,CS331_66|cs331-confgen|mol2|66|dock2
0,14,39,8486,1,7,0,0,0,0,49,0,CS332_14|cs332-confgen|mol2|14|dock3
0,11,37,8957,1,12,0,0,0,0,50,0,CS338_26|cs338-confgen|mol2|26|dock7
0,24,37,8995,1,9,0,0,0,0,43,0,CS339_67|cs339-confgen|mol2|67|dock6
0,14,46,8573,1,9,0,0,0,0,53,0,CS331_67|cs331-confgen|mol2|67|dock2
0,13,42,8505,0,12,0,0,0,0,40,0,CS339_32|cs339-confgen|mol2|32|dock3
0,11,32,8239,0,5,0,0,0,0,41,0,CS340_14|cs340-confgen|mol2|14|dock9
0,12,34,9035,1,7,0,0,0,0,42,0,CS338_29|cs338-confgen|mol2|29|dock2
0,13,51,8375,1,6,0,0,0,0,57,0,CS331_17|cs331-confgen|mol2|17|dock2
0,16,44,8550,1,8,0,0,0,0,56,0,CS331_80|cs331-confgen|mol2|80|dock3
0,17,38,10802,4,10,0,0,0,0,48,0,CS335_85|cs335-confgen|mol2|85|dock8
0,11,42,8321,1,3,0,0,0,0,65,0,CS331_75|cs331-confgen|mol2|75|dock1
0,24,43,9042,0,11,0,0,0,0,43,0,CS340_18|cs340-confgen|mol2|18|dock2
0,38,47,11381,3,13,0,0,0,0,43,0,CS335_96|cs335-confgen|mol2|96|dock9
0,19,31,8738,1,8,0,0,0,0,37,0,CS337_35|cs337-confgen|mol2|35|dock2
0,39,59,10822,3,16,0,0,0,0,47,0,CS335_32|cs335-confgen|mol2|32|dock2
0,12,34,8510,0,13,0,0,0,0,38,0,CS339_69|cs339-confgen|mol2|69|dock5
0,32,46,9193,1,9,0,0,0,0,52,0,CS339_62|cs339-confgen|mol2|62|dock6
0,13,39,8312,0,5,0,0,0,0,63,0,CS331_89|cs331-confgen|mol2|89|dock1
0,18,37,8576,2,7,0,0,0,0,49,0,CS331_48|cs331-confgen|mol2|48|dock3
0,10,28,8943,1,11,0,0,0,0,49,0,CS338_34|cs338-confgen|mol2|34|dock2
0,38,50,11358,3,13,0,0,0,0,45,0,CS335_99|cs335-confgen|mol2|99|dock2
0,15,47,8561,0,7,0,0,0,0,51,0,CS331_81|cs331-confgen|mol2|81|dock7
0,19,50,10347,2,13,0,0,0,0,42,0,CS335_87|cs335-confgen|mol2|87|dock5
0,22,43,10815,2,11,0,0,0,0,46,0,CS335_95|cs335-confgen|mol2|95|dock5
0,20,42,8398,0,5,0,0,0,0,66,0,CS332_39|cs332-confgen|mol2|39|dock1
0,21,44,8434,1,7,0,0,0,0,55,0,CS331_55|cs331-confgen|mol2|55|dock1
0,12,37,8803,4,9,0,0,0,0,32,0,CS334_67|cs334-confgen|mol2|67|dock1
0,16,47,8025,0,12,0,0,0,0,43,0,CS339_42|cs339-confgen|mol2|42|dock7
0,18,37,8504,1,9,0,0,0,0,56,0,CS332_56|cs332-confgen|mol2|56|dock6
0,21,39,8492,1,7,0,0,0,0,56,0,CS331_12|cs331-confgen|mol2|12|dock1
0,33,65,11173,5,14,0,0,0,0,44,0,CS335_83|cs335-confgen|mol2|83|dock2
0,10,49,8331,1,7,0,0,0,0,65,0,CS332_62|cs332-confgen|mol2|62|dock1
0,20,42,8617,0,9,0,0,0,0,52,0,CS331_47|cs331-confgen|mol2|47|dock10
0,16,40,8469,0,9,0,0,0,0,55,0,CS331_50|cs331-confgen|mol2|50|dock2
0,19,36,8851,3,7,0,0,0,0,45,0,CS337_40|cs337-confgen|mol2|40|dock4
0,29,49,10701,1,14,0,0,0,0,39,0,CS335_21|cs335-confgen|mol2|21|dock9
0,9,31,8725,1,6,0,0,0,0,33,0,CS337_4|cs337-confgen|mol2|4|dock1
0,16,27,8773,2,10,0,0,0,0,45,0,CS337_54|cs337-confgen|mol2|54|dock1
0,13,37,8746,4,8,0,0,0,0,36,0,CS334_25|cs334-confgen|mol2|25|dock3
0,16,40,8701,2,9,0,0,0,0,49,0,CS334_26|cs334-confgen|mol2|26|dock8
0,39,54,11160,6,10,0,0,0,0,49,0,CS335_63|cs335-confgen|mol2|63|dock3
0,20,36,8642,1,6,0,0,0,0,56,0,CS332_37|cs332-confgen|mol2|37|dock1
0,12,35,9024,2,8,0,0,0,0,43,0,CS338_29|cs338-confgen|mol2|29|dock8
0,13,23,8188,0,6,0,0,0,0,45,0,CS331_63|cs331-confgen|mol2|63|dock2
0,21,39,8614,0,8,0,0,0,0,42,0,CS339_51|cs339-confgen|mol2|51|dock5
0,43,49,11342,3,16,0,0,0,0,50,0,CS335_51|cs335-confgen|mol2|51|dock4
0,18,40,8495,1,5,0,0,0,0,51,0,CS331_29|cs331-confgen|mol2|29|dock6
0,9,36,8843,2,10,0,0,0,0,43,0,CS338_18|cs338-confgen|mol2|18|dock5
0,40,49,11380,3,13,0,0,0,0,42,0,CS335_97|cs335-confgen|mol2|97|dock5
0,17,40,8481,1,8,0,0,0,0,52,0,CS332_75|cs332-confgen|mol2|75|dock3
0,11,29,8879,4,8,0,0,0,0,39,0,CS334_83|cs334-confgen|mol2|83|dock3
0,21,44,8398,1,6,0,0,0,0,56,0,CS332_18|cs332-confgen|mol2|18|dock5
0,19,40,8001,0,14,0,0,0,0,46,0,CS339_18|cs339-confgen|mol2|18|dock4
0,34,65,11358,3,10,0,0,0,0,46,0,CS335_13|cs335-confgen|mol2|13|dock3
0,15,32,8988,3,8,0,0,0,0,42,0,CS338_25|cs338-confgen|mol2|25|dock3
0,17,44,8489,2,6,0,0,0,0,56,0,CS332_10|cs332-confgen|mol2|10|dock4
0,22,45,9156,4,9,0,0,0,0,57,0,CS339_2|cs339-confgen|mol2|2|dock8
0,20,41,8503,2,9,0,0,0,0,50,0,CS332_78|cs332-confgen|mol2|78|dock2
0,12,48,9170,1,10,0,0,0,0,60,0,CS339_67|cs339-confgen|mol2|67|dock3
0,11,32,8384,1,4,0,0,0,0,58,0,CS332_45|cs332-confgen|mol2|45|dock2
0,11,33,8818,4,7,0,0,0,0,43,0,CS334_4|cs334-confgen|mol2|4|dock2
0,38,48,11403,3,13,0,0,0,0,45,0,CS335_89|cs335-confgen|mol2|89|dock2
0,18,40,8534,2,7,0,0,0,0,55,0,CS331_35|cs331-confgen|mol2|35|dock1
